BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-37182,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
19-141762,False,False,False,True,False,False,
19-170952,False,False,True,False,False,False,
19-180078,False,False,False,False,False,False,Collectivité Territoriale
19-184028,False,False,False,False,False,False,Société publique locale
20-101180,False,False,True,False,False,False,
20-105182,False,False,True,False,False,False,
20-106702,False,False,False,False,False,False,Syndicat mixte
20-106965,True,False,False,False,False,False,
20-113661,True,False,False,False,False,False,
20-116214,False,False,False,False,True,False,
20-118216,True,False,False,False,False,False,
20-119485,False,False,False,True,False,False,
20-120664,True,False,False,False,False,False,
20-122490,True,False,False,False,False,False,
20-124252,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
20-125609,False,False,True,False,False,False,
20-128575,False,False,False,False,False,False,Société d'Economie Mixte
20-129621,True,False,False,False,False,False,
20-130815,False,False,True,False,False,False,
20-130841,False,False,True,False,False,False,
20-132540,False,False,False,False,False,False,collectivite territoriale
20-132788,False,False,True,False,False,False,
20-133562,False,True,False,False,False,False,
20-135063,False,False,False,False,True,False,
20-135275,False,False,True,False,False,False,
20-135955,False,False,False,False,False,False,Etablissement public de coopération intercommunale
20-136112,True,False,False,False,False,False,
20-138372,False,False,True,False,False,False,
20-138560,False,False,False,False,True,False,
20-138983,False,False,True,False,False,False,
20-139045,False,False,True,False,False,False,
20-139543,False,False,True,False,False,False,
20-139589,False,False,True,False,False,False,
20-139695,False,False,True,False,False,False,
20-140257,False,False,False,False,False,False,établissement public de santé
20-141121,True,False,False,False,False,False,
20-141402,False,False,False,False,True,False,
20-141521,False,False,False,False,False,False,Opérateur de compétences
20-143828,False,False,False,False,True,False,
20-144250,False,False,True,False,False,False,
20-144846,False,False,True,False,False,False,
20-145118,True,False,False,False,False,False,
20-145532,False,False,True,False,False,False,
20-145835,False,False,True,False,False,False,
20-146107,True,False,False,False,False,False,
20-146175,False,False,False,False,False,False,Collectivité Territoriale
20-146390,True,False,False,False,False,False,
20-146459,False,False,True,False,False,False,
20-146490,False,False,True,False,False,False,
20-146522,False,False,True,False,False,False,
20-146558,True,False,False,False,False,False,
20-146613,False,False,True,False,False,False,
20-146658,False,False,True,False,False,False,
20-146754,False,False,True,False,False,False,
20-147041,False,False,True,False,False,False,
20-147177,False,False,True,False,False,False,
20-147189,False,False,True,False,False,False,
20-147319,False,False,False,False,False,False,SAEML
20-147637,True,False,False,False,False,False,
20-147725,True,False,False,False,False,False,
20-147924,False,False,False,False,True,False,
20-148473,False,False,True,False,False,False,
20-148921,False,False,False,False,False,False,Métropole
20-149401,False,False,False,False,False,False,Mandataire de LA POSTE
20-149412,False,False,False,False,True,False,
20-149445,False,False,False,False,True,False,
20-149458,False,False,False,False,True,False,
20-149556,True,False,False,False,False,False,
20-149608,False,False,False,False,False,False,Organisme de droit privé de la MSA
20-149721,False,False,True,False,False,False,
20-149778,False,False,False,False,True,False,
20-149974,False,False,True,False,False,False,
20-149985,False,False,False,False,False,False,groupement de commandes
20-149986,False,False,False,False,False,False,Groupement de commandes
20-149987,False,False,False,False,False,False,Groupement de commandes
20-149988,False,False,False,False,False,False,Groupement de commandes
20-149989,False,False,False,False,False,False,Groupement de commandes
20-149990,False,False,False,False,False,False,groupement de commandes
20-149992,False,False,False,False,False,False,groupement de commandes
20-150004,False,False,True,False,False,False,
20-150008,False,False,True,False,False,False,
20-150402,False,False,True,False,False,False,
20-150616,False,False,False,False,False,False,Syndicat mixte
20-150660,True,False,False,False,False,False,
20-150689,False,False,True,False,False,False,
20-150905,False,False,True,False,False,False,
20-150910,False,False,False,False,True,False,
20-150926,True,False,False,False,False,False,
20-150981,False,False,True,False,False,False,
20-151417,False,False,True,False,False,False,
20-151453,False,False,True,False,False,False,
20-151644,False,False,False,False,True,False,
20-151891,False,False,True,False,False,False,
20-151918,False,False,True,False,False,False,
20-152047,False,False,False,True,False,False,
20-152179,False,False,False,False,False,False,Etablissement public administratif
20-152240,False,False,False,True,False,False,
20-152302,False,False,True,False,False,False,
20-152694,False,False,True,False,False,False,
20-152723,False,False,True,False,False,False,
20-152803,True,False,False,False,False,False,
20-152859,True,False,False,False,False,False,
20-152901,True,False,False,False,False,False,
20-153007,False,False,True,False,False,False,
20-153074,False,False,True,False,False,False,
20-153137,False,False,True,False,False,False,
20-153277,False,False,False,False,True,False,
20-153383,True,False,False,False,False,False,
21-37389,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
20-153424,False,False,True,False,False,False,
20-153466,True,False,False,False,False,False,
20-153618,True,False,False,False,False,False,
20-153721,False,False,False,False,True,False,
20-153741,False,False,True,False,False,False,
20-153864,True,False,False,False,False,False,
20-153886,True,False,False,False,False,False,
20-153923,False,False,False,False,False,False,mairie
20-153949,True,False,False,False,False,False,
