BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
20-107212,,,,False,False,,False,True,True,CF_NIV_SUIV,,
20-114622,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-117134,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-117935,,"Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées. Le régime des paiements (versements d'avance, acomptes, soldes ...) est conforme aux dispositions des articles L 2391-2 à L 2392-10, R 2391-1 à R 2391-10, R 2391-16 à R 2391-28, R 2393-24 à R 2393-40 du code de la commande publique.Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R. 2392-10, R.2392-12 et D. 2392-11 du code de la commande publique. Le mode de règlement est le virement.Le comptable assignataire est :L'Agent comptable des services industriels de l'armement (ACSIA)Le Vendôme III11 rue du Rempart93 196 Noisy-Le-Grand Cedex","Conformément aux dispositions des articles R 2342-12 à R 2342-15 du code de la commande publique, les candidats doivent indiquer dans leur candidature s'ils se présentent en tant que candidat individuel ou groupement d'opérateurs économiques. La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le mandataire devra être solidaire, pour l'exécution du marché, de chacun des membres du groupement, pour ses obligations contractuelles à l'égard de l'acheteur.Il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois :1) en qualité de candidats individuels et de membres d'un ou plusieurs groupements;2) en qualité de membres de plusieurs groupements.La composition des groupements peut être modifiée entre la candidature et la remise de la première offre.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-119688,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-123123,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-124569,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-124969,,,"En cas de groupement, lors de l'attribution, il sera demandé au futur titulaire d'adopter une forme conjointe avec le mandataire solidaire.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-126238,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-130623,,,Se reporter à l'article 3-4 (FORME JURIDIQUE DE L'ATTRIBUTAIRE) du Règlement d'Appel Public à la Candidature (RAPC).,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-137224,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-138546,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-138556,,Les règlements s'effectuent par virement avec délai de paiement à 30 jours maximum en application de l'article R 2392-10 du code de la commande publique.Le financement est assuré exclusivement par les ressources budgétaires de l'Etat.La monnaie de compte est l'euro.,"Les candidats doivent indiquer dans leur dossier de candidature s'ils se présentent en tant que candidat individuel ou en tant que groupement d'opérateurs économiques.En application de l'article R2342-12 du code de la commande publique, un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché public.De plus, le pouvoir adjudicateur interdit aux candidats de présenter une offre en agissant à la fois :-en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;-en qualité de membres de plusieurs groupements.En cas de groupement d'opérateurs économiques, celui-ci devra revêtir la forme d'un groupement d'entreprise solidaire.Pour l'exécution de l'accord-cadre, le mandataire du groupement est solidaire de chacun des membres du groupement pour ses obligations contractuelles. La constitution d'un groupement et la modification d'un groupement sont acceptées entre la remise des candidatures et la remise des offres initiales si tous les membres du groupement ont été autorisés à présenter une offre ou à y participer et le groupement nouvellement constitué doit respecter les exigences relatives aux capacités professionnelles, techniques et financières des candidats.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-139239,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-139528,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-139556,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-12751,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-142373,Sans objet.,"Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées. Le régime des paiements (versements d'avance, acomptes, soldes ...) est conforme aux dispositions des articles L 2391-2 à L 2392-10, R 2391-1 à R 2391-7, R 2391-12 à R 2391-28, R 2393-24 à R 2393-40 du code de la commande publiqueLe type et la forme de prix des prestations seront forfaitaires, définitifs, révisables.Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R 2392-10 à R 2392-12 et D 2392-11 du code de la commande publique. Le mode de règlement est le virement. Le comptable assignataire est :L'agent comptable des services industriels de l'armement (ACSIA)Le Vendôme III11, rue du Rempart93 196 Noisy-Le Grand CEDEX","Cf. articles R 2342-12 à R 2342-15 du code de la Commande publique.Les candidats doivent indiquer dans leur candidature s'ils se présentent en tant que candidat individuel ou groupement d'opérateurs économiques.La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le mandataire sera solidaire pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois :1° en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;2° en qualité de membres de plusieurs groupements.La composition des groupements peut être modifiée, et il est possible d'en constituer de nouveaux entre la remise des candidatures et la remise des offres initiales si tous les membres du nouveau groupement, présenté au stade des offres, ont été autorisés au stade des candidatures à présenter une offre ou à y participer. Le groupement nouvellement constitué doit respecter les exigences relatives aux capacités des candidats.Groupement : Informations complémentaires au paragraphe VI.3.",False,False,Sans objet.,False,False,False,CF_NIV_SUIV,['FR'],
20-143081,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-143702,,,,False,False,,False,True,False,CF_NIV_SUIV,,
20-143758,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-144268,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-146528,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-147111,,"Ressources propres : budget du ministère des armées.Le délai de paiement : 30 jours maximum.Le mode de règlement sera le virement administratif.L'ensemble des modalités de paiement est régi par la deuxième partie, livre Ier, titre IX, chapitre II du code de la commande publique. Ces dispositions fixent notamment les modalités de versement d'avances et d'acomptes.","Conformément à l'article R2142-22 du code de la commande publique, les opérateurs économiques sont autorisés à se porter candidat sous forme de groupement conjoint ou solidaire. Toutefois, si le candidat se présente sous la forme d'un groupement conjoint, le mandataire devra être solidaire, pour l'exécution du marché public, de chacun des membres du groupement pour ses obligations contractuelles (article 8 du règlement de consultation 'groupements d'opérateurs économiques').",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-148507,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-149140,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-149223,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-149233,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-149295,,,"Le titulaire du marché de travaux sera un opérateur unique ou un groupement solidaire. En cas de candidature d'un groupement conjoint, sa transformation en groupement solidaire, nécessaire à la bonne exécution du marché de travaux, sera exigée après l'attribution du marché. Le pouvoir adjudicateur exige que le groupement soit solidaire car les membres du groupement doivent assumer la responsabilité globale de la prestation tant sur le plan technique (études techniques et d'exécution) que d'un point de vue temporel en organisant et coordonnant leurs tâches pour respecter les délais de l'opération.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-149323,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-149446,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-149790,Retenue de garantie.,"- Financement : ressources propres de l'acheteur- Le délai global maximum de paiement ne peut excéder 30 jours.- Prix révisables, - Avance (dans les conditions des articles L2191-2, L2191-3 et R2191-3 à R2191-19 du Code de la Commande Publique)- Acomptes (dans les conditions des articles L2191-4 et R2191-20 à R2191-22 du Code de la Commande Publique).- La facturation en ligne sera acceptée.",Forme libre,False,False,Les lots 1 et 3 comportent les conditions d'exécution à caractère social détaillées à l'article 28.6 du cahier des clauses administratives particulières (CCAP).,False,True,False,CF_NIV_SUIV,['FR'],
20-149859,Il n'est pas prévu de retenue de garantie ni de cautionnement.,Le financement de l'opération est assuré par le budget de la commune de Baie-Mahault. Les crédits nécessaires au financement de l'opération seront inscrits pour chaque période dans les comptes de la ville au budget annuel.Le règlement des dépenses se fera par mandat administratif suivi d'un virement.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-151728,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-152948,,financement : sur le budget du ConseilRégional de Bourgogne Franche Comté (investissement de la DPGI - code programme : )Prix révisablesDélai réglementaire de paiement.,"Quelle que soit la forme du groupement retenue par le candidat, le mandataire devra être obligatoirement responsable solidairement de L'Ensemble des autres membres du groupement.Conformément aux dispositions de l'article R2151-7 du Code de la Commande Publique, il est interdit à un candidat de soumissionner en qualité de mandataire solidaire de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
